December 1 2018,North Florida,Away,Charleston Southern,76
December 1 2018,Charleston Southern,Home,North Florida,70
December 1 2018,Northern Arizona,Away,Santa Clara,74
December 1 2018,Santa Clara,Home,Northern Arizona,81
December 1 2018,Northern Colorado,Away,Wyoming,85
December 1 2018,Wyoming,Home,Northern Colorado,80
December 1 2018,Northern Iowa,Away,South Dakota State,50
December 1 2018,South Dakota State,Home,Northern Iowa,82
December 1 2018,Northwestern,Away,Indiana,66
December 1 2018,Indiana,Home,Northwestern,68
December 1 2018,Northwestern State,Away,UTEP,47
December 1 2018,UTEP,Home,Northwestern State,77
December 1 2018,Oakland,Away,Xavier,63
December 1 2018,Xavier,Home,Oakland,73
December 1 2018,Portland Bible College,Away,Portland State,40
December 1 2018,Portland State,Home,Portland Bible College,123
December 1 2018,Prairie View,Away,Murray State,67
December 1 2018,Murray State,Home,Prairie View,83
December 1 2018,Presbyterian,Away,North Carolina A&T,75
December 1 2018,North Carolina A&T,Home,Presbyterian,70
December 1 2018,Quinnipiac,Away,Stony Brook,61
December 1 2018,Stony Brook,Home,Quinnipiac,71
December 1 2018,Regent,Away,Hampton,55
December 1 2018,Hampton,Home,Regent,114
December 1 2018,Rhode Island,Away,Providence,50
December 1 2018,Providence,Home,Rhode Island,59
December 1 2018,Robert Morris,Away,Drexel,69
December 1 2018,Drexel,Home,Robert Morris,82
December 1 2018,Rust,Away,Alcorn State,66
December 1 2018,Alcorn State,Home,Rust,103
December 1 2018,Sacramento State,Away,Cal State Northridge,88
December 1 2018,Cal State Northridge,Home,Sacramento State,68
December 1 2018,Sam Houston State,Away,Little Rock,52
December 1 2018,Little Rock,Home,Sam Houston State,79
December 1 2018,San Diego State,Away,Illinois State,75
December 1 2018,Illinois State,Home,San Diego State,65
December 1 2018,Savannah State,Away,Gardner-Webb,60
December 1 2018,Gardner-Webb,Home,Savannah State,97
December 1 2018,South Carolina State,Away,Jacksonville,69
December 1 2018,Jacksonville,Home,South Carolina State,71
December 1 2018,USC Upstate,Away,Western Michigan,71
December 1 2018,Western Michigan,Home,USC Upstate,66
December 1 2018,Southeastern Louisiana,Away,Tulane,62
December 1 2018,Tulane,Home,Southeastern Louisiana,61
December 1 2018,Southern,Away,Louisiana,78
December 1 2018,Louisiana,Home,Southern,88
December 1 2018,Southern Illinois,Away,SIU-Edwardsville,82
December 1 2018,SIU-Edwardsville,Home,Southern Illinois,61
December 1 2018,St. John's (NY),Away,Georgia Tech,76
December 1 2018,Georgia Tech,Home,St. John's (NY),73
December 1 2018,Temple,Away,St. Joseph's,77
December 1 2018,St. Joseph's,Home,Temple,70
December 1 2018,Tennessee State,Away,Western Kentucky,74
December 1 2018,Western Kentucky,Home,Tennessee State,88
December 1 2018,Tennessee Tech,Away,Chattanooga,60
December 1 2018,Chattanooga,Home,Tennessee Tech,71
December 1 2018,Texas-Rio Grande Valley,Away,Texas-Arlington,76
December 1 2018,Texas-Arlington,Home,Texas-Rio Grande Valley,65
December 1 2018,Texas Southern,Away,Arizona State,71
December 1 2018,Arizona State,Home,Texas Southern,83
December 1 2018,Texas State,Away,UTSA,69
December 1 2018,UTSA,Home,Texas State,68
December 1 2018,Tulsa,Away,Utah,64
December 1 2018,Utah,Home,Tulsa,69
December 1 2018,Utah State,Away,UC Irvine,89
December 1 2018,UC Irvine,Home,Utah State,65
December 1 2018,Vanderbilt,Away,NC State,65
December 1 2018,NC State,Home,Vanderbilt,80
December 1 2018,VMI,Away,Longwood,45
December 1 2018,Longwood,Home,VMI,65
December 1 2018,Wake Forest,Away,Richmond,74
December 1 2018,Richmond,Home,Wake Forest,84
December 1 2018,Washington State,Away,New Mexico State,63
December 1 2018,New Mexico State,Home,Washington State,69
December 1 2018,Western Carolina,Away,Furman,88
December 1 2018,Furman,Home,Western Carolina,90
December 1 2018,Western Illinois,Away,Southeast Missouri State,70
December 1 2018,Southeast Missouri State,Home,Western Illinois,63
December 1 2018,Wilberforce,Away,Miami (OH),57
December 1 2018,Miami (OH),Home,Wilberforce,88
December 1 2018,Wright State,Away,Indiana State,63
December 1 2018,Indiana State,Home,Wright State,69
December 1 2018,Yale,Away,Miami (FL),77
December 1 2018,Miami (FL),Home,Yale,73
December 1 2018,Youngstown State,Away,West Virginia,72
December 1 2018,West Virginia,Home,Youngstown State,106
December 2 2018,Texas A&M-Corpus Christi,Away,Tennessee,51
December 2 2018,Tennessee,Home,Texas A&M-Corpus Christi,79
December 2 2018,Minnesota,Away,Ohio State,59
December 2 2018,Ohio State,Home,Minnesota,79
December 2 2018,Arizona,Away,UConn,76
December 2 2018,UConn,Home,Arizona,72
December 2 2018,UC-Riverside,Away,Valparaiso,73
December 2 2018,Valparaiso,Home,UC-Riverside,82
December 2 2018,UCSB,Away,Washington,63
December 2 2018,Washington,Home,UCSB,67
December 2 2018,UCF,Away,Missouri,62
December 2 2018,Missouri,Home,UCF,64
December 2 2018,Colgate,Away,Florida Gulf Coast,74
December 2 2018,Florida Gulf Coast,Home,Colgate,56
December 2 2018,Delaware,Away,Columbia,87
December 2 2018,Columbia,Home,Delaware,86
December 2 2018,Illinois,Away,Nebraska,60
December 2 2018,Nebraska,Home,Illinois,75
December 2 2018,Loyola Marymount,Away,UCLA,58
December 2 2018,UCLA,Home,Loyola Marymount,82
December 2 2018,Maryland-Eastern Shore,Away,East Carolina,47
December 2 2018,East Carolina,Home,Maryland-Eastern Shore,70
December 2 2018,Oral Roberts,Away,SMU,67
December 2 2018,SMU,Home,Oral Roberts,79
December 2 2018,Rust,Away,Southern Miss,46
December 2 2018,Southern Miss,Home,Rust,106
December 2 2018,Sacred Heart,Away,Lafayette,64
December 2 2018,Lafayette,Home,Sacred Heart,62
December 3 2018,Morgan State,Away,Virginia,45
December 3 2018,Virginia,Home,Morgan State,83
December 3 2018,Iowa,Away,Michigan State,68
December 3 2018,Michigan State,Home,Iowa,90
December 3 2018,Troy,Away,Florida State,67
December 3 2018,Florida State,Home,Troy,83
December 3 2018,Rutgers,Away,Wisconsin,64
December 3 2018,Wisconsin,Home,Rutgers,69
December 3 2018,Cairn,Away,Delaware State,66
December 3 2018,Delaware State,Home,Cairn,102
December 3 2018,Cal State Northridge,Away,Pepperdine,90
December 3 2018,Pepperdine,Home,Cal State Northridge,83
December 3 2018,College of Idaho,Away,Montana,52
December 3 2018,Montana,Home,College of Idaho,80
December 3 2018,Florida A&M,Away,DePaul,50
December 3 2018,DePaul,Home,Florida A&M,65
December 3 2018,Liberty,Away,Georgetown,78
December 3 2018,Georgetown,Home,Liberty,88
December 3 2018,UMBC,Away,Coppin State,71
December 3 2018,Coppin State,Home,UMBC,60
December 3 2018,Niagara,Away,Pitt,71
December 3 2018,Pitt,Home,Niagara,70
December 3 2018,North Dakota State,Away,Iowa State,59
December 3 2018,Iowa State,Home,North Dakota State,81
December 3 2018,Northwestern State,Away,Texas A&M,59
December 3 2018,Texas A&M,Home,Northwestern State,80
December 3 2018,Reinhardt,Away,ETSU,60
December 3 2018,ETSU,Home,Reinhardt,107
December 3 2018,St. Joseph's (NY),Away,St. Francis (NY),75
December 3 2018,St. Francis (NY),Home,St. Joseph's (NY),104
December 3 2018,Texas Southern,Away,Georgia,75
December 3 2018,Georgia,Home,Texas Southern,92
December 3 2018,Vermont,Away,George Mason,72
December 3 2018,George Mason,Home,Vermont,67
December 4 2018,Wofford,Away,Kansas,47
December 4 2018,Kansas,Home,Wofford,72
December 4 2018,Michigan,Away,Northwestern,62
December 4 2018,Northwestern,Home,Michigan,60
December 4 2018,UNC Asheville,Away,Auburn,41
December 4 2018,Auburn,Home,UNC Asheville,67
December 4 2018,McNeese State,Away,Mississippi State,77
December 4 2018,Mississippi State,Home,McNeese State,90
December 4 2018,Furman,Away,Elon,98
December 4 2018,Elon,Home,Furman,77
December 4 2018,Army,Away,NJIT,72
December 4 2018,NJIT,Home,Army,77
December 4 2018,Bethune-Cookman,Away,Saint Mary's,61
December 4 2018,Saint Mary's,Home,Bethune-Cookman,93
December 4 2018,Bradley,Away,Little Rock,68
December 4 2018,Little Rock,Home,Bradley,62
December 4 2018,Bucknell,Away,La Salle,92
December 4 2018,La Salle,Home,Bucknell,79
December 4 2018,UC-Merced,Away,Cal State Bakersfield,53
December 4 2018,Cal State Bakersfield,Home,UC-Merced,67
December 4 2018,Campbell,Away,Abilene Christian,68
December 4 2018,Abilene Christian,Home,Campbell,83
December 4 2018,Centenary (LA),Away,Grambling,57
December 4 2018,Grambling,Home,Centenary (LA),81
December 4 2018,Central Michigan,Away,Youngstown State,100
December 4 2018,Youngstown State,Home,Central Michigan,94
December 4 2018,Detroit,Away,Dayton,59
December 4 2018,Dayton,Home,Detroit,98
December 4 2018,Evansville,Away,Arkansas State,77
December 4 2018,Arkansas State,Home,Evansville,87
December 4 2018,Florida,Away,West Virginia,66
December 4 2018,West Virginia,Home,Florida,56
December 4 2018,Fontbonne,Away,Eastern Illinois,37
December 4 2018,Eastern Illinois,Home,Fontbonne,90
December 4 2018,Fordham,Away,Maine,68
December 4 2018,Maine,Home,Fordham,75
December 4 2018,Georgia State,Away,Alabama,83
December 4 2018,Alabama,Home,Georgia State,80
December 4 2018,High Point,Away,Valparaiso,55
December 4 2018,Valparaiso,Home,High Point,53
December 4 2018,Holy Cross,Away,UMass,82
December 4 2018,UMass,Home,Holy Cross,78
December 4 2018,Howard,Away,Appalachian State,86
December 4 2018,Appalachian State,Home,Howard,100
December 4 2018,Indiana,Away,Penn State,64
December 4 2018,Penn State,Home,Indiana,62
December 4 2018,Jacksonville,Away,Presbyterian,94
December 4 2018,Presbyterian,Home,Jacksonville,88
December 4 2018,Lamar,Away,Houston,56
December 4 2018,Houston,Home,Lamar,79
December 4 2018,Lipscomb,Away,Belmont,74
December 4 2018,Belmont,Home,Lipscomb,76
December 4 2018,UMass-Lowell,Away,Boston University,60
December 4 2018,Boston University,Home,UMass-Lowell,79
December 4 2018,Miami (FL),Away,Penn,75
December 4 2018,Penn,Home,Miami (FL),89
December 4 2018,New Hampshire,Away,Seton Hall,57
December 4 2018,Seton Hall,Home,New Hampshire,77
December 4 2018,New Mexico,Away,New Mexico State,65
December 4 2018,New Mexico State,Home,New Mexico,100
December 4 2018,North Alabama,Away,Alabama-Birmingham,67
December 4 2018,Alabama-Birmingham,Home,North Alabama,73
December 4 2018,Northeastern,Away,Syracuse,49
December 4 2018,Syracuse,Home,Northeastern,72
December 4 2018,Northern Kentucky,Away,Cincinnati,65
December 4 2018,Cincinnati,Home,Northern Kentucky,78
December 4 2018,Oklahoma,Away,Notre Dame,85
December 4 2018,Notre Dame,Home,Oklahoma,80
December 4 2018,Prairie View,Away,Louisiana Tech,68
December 4 2018,Louisiana Tech,Home,Prairie View,82
December 4 2018,Providence,Away,Boston College,100
December 4 2018,Boston College,Home,Providence,95
December 4 2018,Radford,Away,James Madison,66
December 4 2018,James Madison,Home,Radford,73
December 4 2018,Saint Francis (PA),Away,American,82
December 4 2018,American,Home,Saint Francis (PA),95
December 4 2018,St. Peter's,Away,Clemson,60
December 4 2018,Clemson,Home,St. Peter's,65
December 4 2018,South Dakota,Away,Colorado,58
December 4 2018,Colorado,Home,South Dakota,82
December 4 2018,South Dakota State,Away,Memphis,80
December 4 2018,Memphis,Home,South Dakota State,88
December 4 2018,Southeast Missouri State,Away,Mississippi Valley State,77
December 4 2018,Mississippi Valley State,Home,Southeast Missouri State,57
December 4 2018,Texas-Arlington,Away,Missouri,45
December 4 2018,Missouri,Home,Texas-Arlington,65
December 4 2018,UTEP,Away,Marquette,69
December 4 2018,Marquette,Home,UTEP,76
December 4 2018,Trinity (TX),Away,Incarnate Word,57
December 4 2018,Incarnate Word,Home,Trinity (TX),82
December 4 2018,Winthrop,Away,Davidson,81
December 4 2018,Davidson,Home,Winthrop,99
December 5 2018,Washington,Away,Gonzaga,79
December 5 2018,Gonzaga,Home,Washington,81
December 5 2018,Hartford,Away,Duke,54
December 5 2018,Duke,Home,Hartford,84
December 5 2018,Arkansas-Pine Bluff,Away,Texas Tech,47
December 5 2018,Texas Tech,Home,Arkansas-Pine Bluff,65
December 5 2018,UNC Wilmington,Away,UNC,67
December 5 2018,UNC,Home,UNC Wilmington,97
December 5 2018,VMI,Away,Virginia Tech,68
December 5 2018,Virginia Tech,Home,VMI,89
December 5 2018,Le Moyne,Away,Buffalo,55
December 5 2018,Buffalo,Home,Le Moyne,89
December 5 2018,Ohio State,Away,Illinois,77
December 5 2018,Illinois,Home,Ohio State,67
December 5 2018,Temple,Away,Villanova,59
December 5 2018,Villanova,Home,Temple,69
December 5 2018,Nebraska,Away,Minnesota,78
December 5 2018,Minnesota,Home,Nebraska,85
December 5 2018,Akron,Away,Purdue-Fort Wayne,65
December 5 2018,Purdue-Fort Wayne,Home,Akron,68
December 5 2018,Arkansas,Away,Colorado State,98
December 5 2018,Colorado State,Home,Arkansas,74
December 5 2018,Ball State,Away,Loyola (IL),75
December 5 2018,Loyola (IL),Home,Ball State,69
December 5 2018,Binghamton,Away,Morgan State,68
December 5 2018,Morgan State,Home,Binghamton,74
December 5 2018,Bowling Green State,Away,Cleveland State,64
December 5 2018,Cleveland State,Home,Bowling Green State,82
December 5 2018,Brown,Away,Butler,55
December 5 2018,Butler,Home,Brown,70
December 5 2018,Cal State San Marcos,Away,Cal State Northridge,72
December 5 2018,Cal State Northridge,Home,Cal State San Marcos,76
December 5 2018,UC-Davis,Away,Northern Illinois,62
December 5 2018,Northern Illinois,Home,UC-Davis,71
December 5 2018,UC Irvine,Away,California Baptist,69
December 5 2018,California Baptist,Home,UC Irvine,66
December 5 2018,Central Arkansas,Away,Louisville,41
December 5 2018,Louisville,Home,Central Arkansas,86
December 5 2018,Colgate,Away,Columbia,64
December 5 2018,Columbia,Home,Colgate,62
December 5 2018,Coppin State,Away,Richmond,47
December 5 2018,Richmond,Home,Coppin State,82
December 5 2018,Denver,Away,Air Force,65
December 5 2018,Air Force,Home,Denver,73
December 5 2018,Detroit,Away,Toledo,57
December 5 2018,Toledo,Home,Detroit,101
December 5 2018,Florida Gulf Coast,Away,Oral Roberts,96
December 5 2018,Oral Roberts,Home,Florida Gulf Coast,76
December 5 2018,Hampton,Away,Coastal Carolina,66
December 5 2018,Coastal Carolina,Home,Hampton,75
December 5 2018,Idaho,Away,Washington State,70
December 5 2018,Washington State,Home,Idaho,90
December 5 2018,Illinois State,Away,UIC,75
December 5 2018,UIC,Home,Illinois State,94
December 5 2018,Johnson & Wales (NC),Away,Citadel,93
December 5 2018,Citadel,Home,Johnson & Wales (NC),127
December 5 2018,Lafayette,Away,UConn,63
December 5 2018,UConn,Home,Lafayette,90
December 5 2018,Lehigh,Away,Yale,87
December 5 2018,Yale,Home,Lehigh,97
December 5 2018,Loyola (LA),Away,Louisiana,84
December 5 2018,Louisiana,Home,Loyola (LA),97
December 5 2018,Loyola Marymount,Away,Cal State Fullerton,59
December 5 2018,Cal State Fullerton,Home,Loyola Marymount,49
December 5 2018,Loyola (MD),Away,Drexel,86
December 5 2018,Drexel,Home,Loyola (MD),95
December 5 2018,Marshall,Away,Duquesne,82
December 5 2018,Duquesne,Home,Marshall,93
December 5 2018,Mercer,Away,Florida Atlantic,64
December 5 2018,Florida Atlantic,Home,Mercer,68
December 5 2018,Miami (OH),Away,Wright State,65
December 5 2018,Wright State,Home,Miami (OH),62
December 5 2018,Middle Tennessee,Away,Vanderbilt,51
December 5 2018,Vanderbilt,Home,Middle Tennessee,79
December 5 2018,Monmouth,Away,Hofstra,73
December 5 2018,Hofstra,Home,Monmouth,75
December 5 2018,Mount St. Mary's,Away,St. John's (NY),71
December 5 2018,St. John's (NY),Home,Mount St. Mary's,85
December 5 2018,Navy,Away,Delaware,80
December 5 2018,Delaware,Home,Navy,65
December 5 2018,North Dakota,Away,Texas-Rio Grande Valley,56
December 5 2018,Texas-Rio Grande Valley,Home,North Dakota,70
December 5 2018,North Texas,Away,Indiana State,80
December 5 2018,Indiana State,Home,North Texas,69
December 5 2018,Ohio,Away,Xavier,61
December 5 2018,Xavier,Home,Ohio,82
December 5 2018,Oklahoma State,Away,Tulsa,71
December 5 2018,Tulsa,Home,Oklahoma State,74
December 5 2018,Portland,Away,Portland State,78
December 5 2018,Portland State,Home,Portland,87
December 5 2018,Quinnipiac,Away,Dartmouth,64
December 5 2018,Dartmouth,Home,Quinnipiac,59
December 5 2018,Robert Morris,Away,Canisius,62
December 5 2018,Canisius,Home,Robert Morris,68
December 5 2018,St. Joseph's,Away,Princeton,92
December 5 2018,Princeton,Home,St. Joseph's,82
December 5 2018,Saint Louis,Away,Southern Illinois,56
December 5 2018,Southern Illinois,Home,Saint Louis,61
December 5 2018,San Diego,Away,San Diego State,73
December 5 2018,San Diego State,Home,San Diego,61
December 5 2018,San Francisco,Away,California,79
December 5 2018,California,Home,San Francisco,60
December 5 2018,Siena,Away,St. Bonaventure,40
December 5 2018,St. Bonaventure,Home,Siena,82
December 5 2018,South Alabama,Away,New Orleans,60
December 5 2018,New Orleans,Home,South Alabama,71
December 5 2018,South Carolina,Away,Wyoming,64
December 5 2018,Wyoming,Home,South Carolina,73
December 5 2018,USC Upstate,Away,Eastern Kentucky,77
December 5 2018,Eastern Kentucky,Home,USC Upstate,79
December 5 2018,Southern Utah,Away,Long Beach State,71
December 5 2018,Long Beach State,Home,Southern Utah,82
December 5 2018,Stony Brook,Away,Manhattan,69
December 5 2018,Manhattan,Home,Stony Brook,62
December 5 2018,UT-Martin,Away,Tulane,74
December 5 2018,Tulane,Home,UT-Martin,87
December 5 2018,TCU,Away,SMU,67
December 5 2018,SMU,Home,TCU,59
December 5 2018,Texas-Permian Basin,Away,Pacific,69
December 5 2018,Pacific,Home,Texas-Permian Basin,74
December 5 2018,Texas State,Away,Texas A&M-Corpus Christi,61
December 5 2018,Texas A&M-Corpus Christi,Home,Texas State,55
December 5 2018,Towson,Away,George Washington,64
December 5 2018,George Washington,Home,Towson,68
December 5 2018,Utah State,Away,BYU,80
December 5 2018,BYU,Home,Utah State,95
December 5 2018,VCU,Away,Texas,54
December 5 2018,Texas,Home,VCU,53
December 5 2018,Weber State,Away,Fresno State,52
December 5 2018,Fresno State,Home,Weber State,71
December 5 2018,Western Carolina,Away,NC State,67
December 5 2018,NC State,Home,Western Carolina,100
December 5 2018,Western Illinois,Away,Stetson,64
December 5 2018,Stetson,Home,Western Illinois,68
December 5 2018,Western Kentucky,Away,Missouri State,78
December 5 2018,Missouri State,Home,Western Kentucky,84
December 5 2018,William & Mary,Away,Old Dominion,53
December 5 2018,Old Dominion,Home,William & Mary,71
December 6 2018,Iowa State,Away,Iowa,84
December 6 2018,Iowa,Home,Iowa State,98
December 6 2018,Maryland,Away,Purdue,60
December 6 2018,Purdue,Home,Maryland,62
December 6 2018,Bethune-Cookman,Away,San Jose State,65
December 6 2018,San Jose State,Home,Bethune-Cookman,67
December 6 2018,Bob Jones University,Away,Gardner-Webb,37
December 6 2018,Gardner-Webb,Home,Bob Jones University,105
December 6 2018,Charlotte,Away,Wake Forest,56
December 6 2018,Wake Forest,Home,Charlotte,80
December 6 2018,Drake,Away,Milwaukee,75
December 6 2018,Milwaukee,Home,Drake,61
December 6 2018,Fort Valley State,Away,Florida A&M,58
December 6 2018,Florida A&M,Home,Fort Valley State,80
December 6 2018,Indiana-Kokomo,Away,IUPUI,64
December 6 2018,IUPUI,Home,Indiana-Kokomo,95
December 6 2018,Kentucky Christian,Away,Wofford,58
December 6 2018,Wofford,Home,Kentucky Christian,112
December 6 2018,Omaha,Away,Seattle,71
December 6 2018,Seattle,Home,Omaha,90
December 6 2018,Oakland,Away,Fairfield,87
December 6 2018,Fairfield,Home,Oakland,86
December 6 2018,Pepperdine,Away,UC-Riverside,71
December 6 2018,UC-Riverside,Home,Pepperdine,75
December 6 2018,Trinity Christian,Away,Chicago State,82
December 6 2018,Chicago State,Home,Trinity Christian,84
December 6 2018,Utah Valley,Away,Arizona,69
December 6 2018,Arizona,Home,Utah Valley,80
December 6 2018,Voorhees,Away,South Carolina State,69
December 6 2018,South Carolina State,Home,Voorhees,90
December 6 2018,Warren Wilson,Away,Tennessee Tech,60
December 6 2018,Tennessee Tech,Home,Warren Wilson,118
December 7 2018,Nevada,Away,Arizona State,72
December 7 2018,Arizona State,Home,Nevada,66
December 7 2018,Bryant,Away,Columbia,68
December 7 2018,Columbia,Home,Bryant,90
December 7 2018,Frostburg State,Away,Longwood,65
December 7 2018,Longwood,Home,Frostburg State,68
December 7 2018,Idaho State,Away,Santa Clara,68
December 7 2018,Santa Clara,Home,Idaho State,66
December 7 2018,James Madison,Away,George Mason,53
December 7 2018,George Mason,Home,James Madison,66
December 7 2018,Louisiana Tech,Away,Stephen F. Austin,96
December 7 2018,Stephen F. Austin,Home,Louisiana Tech,93
December 7 2018,Maine-Fort Kent,Away,UMass-Lowell,63
December 7 2018,UMass-Lowell,Home,Maine-Fort Kent,110
December 7 2018,UMass,Away,Providence,79
December 7 2018,Providence,Home,UMass,78
December 7 2018,New Mexico,Away,Saint Mary's,60
December 7 2018,Saint Mary's,Home,New Mexico,85
December 7 2018,UNC Greensboro,Away,Elon,75
December 7 2018,Elon,Home,UNC Greensboro,74
December 7 2018,Oral Roberts,Away,Missouri,64
December 7 2018,Missouri,Home,Oral Roberts,80
December 7 2018,Southern,Away,South Dakota State,92
December 7 2018,South Dakota State,Home,Southern,101
December 7 2018,TCU,Away,USC,96
December 7 2018,USC,Home,TCU,61
December 8 2018,New Mexico State,Away,Kansas,60
December 8 2018,Kansas,Home,New Mexico State,63
December 8 2018,Yale,Away,Duke,58
December 8 2018,Duke,Home,Yale,91
December 8 2018,South Carolina,Away,Michigan,78
December 8 2018,Michigan,Home,South Carolina,89
December 8 2018,Dayton,Away,Auburn,72
December 8 2018,Auburn,Home,Dayton,82
December 8 2018,Kentucky,Away,Seton Hall,83
December 8 2018,Seton Hall,Home,Kentucky,84
December 8 2018,Michigan State,Away,Florida,63
December 8 2018,Florida,Home,Michigan State,59
December 8 2018,Florida State,Away,UConn,79
December 8 2018,UConn,Home,Florida State,71
December 8 2018,Wisconsin,Away,Marquette,69
December 8 2018,Marquette,Home,Wisconsin,74
December 8 2018,Kansas State,Away,Tulsa,46
December 8 2018,Tulsa,Home,Kansas State,47
December 8 2018,Buffalo,Away,St. Bonaventure,80
December 8 2018,St. Bonaventure,Home,Buffalo,62
December 8 2018,St. Joseph's,Away,Villanova,58
December 8 2018,Villanova,Home,St. Joseph's,70
December 8 2018,Clemson,Away,Mississippi State,71
December 8 2018,Mississippi State,Home,Clemson,82
December 8 2018,Loyola (IL),Away,Maryland,41
December 8 2018,Maryland,Home,Loyola (IL),55
December 8 2018,Creighton,Away,Nebraska,75
December 8 2018,Nebraska,Home,Creighton,94
December 8 2018,Furman,Away,USC Upstate,74
December 8 2018,USC Upstate,Home,Furman,60
December 8 2018,Alabama-Birmingham,Away,Memphis,76
December 8 2018,Memphis,Home,Alabama-Birmingham,94
December 8 2018,American,Away,Howard,83
December 8 2018,Howard,Home,American,85
December 8 2018,Arkansas-Pine Bluff,Away,UCSB,45
December 8 2018,UCSB,Home,Arkansas-Pine Bluff,55
December 8 2018,Arkansas State,Away,Minnesota,56
December 8 2018,Minnesota,Home,Arkansas State,72
December 8 2018,Army,Away,Air Force,66
December 8 2018,Air Force,Home,Army,61
December 8 2018,Bethune-Cookman,Away,Cal Poly,78
December 8 2018,Cal Poly,Home,Bethune-Cookman,80
December 8 2018,BYU,Away,Utah,74
December 8 2018,Utah,Home,BYU,59
December 8 2018,Cal State Bakersfield,Away,Idaho,73
December 8 2018,Idaho,Home,Cal State Bakersfield,67
December 8 2018,Cal Tech,Away,California Baptist,48
December 8 2018,California Baptist,Home,Cal Tech,87
December 8 2018,Calvary,Away,Austin Peay,33
December 8 2018,Austin Peay,Home,Calvary,116
December 8 2018,Central Arkansas,Away,Little Rock,85
December 8 2018,Little Rock,Home,Central Arkansas,82
December 8 2018,Central State (OH),Away,Eastern Michigan,53
December 8 2018,Eastern Michigan,Home,Central State (OH),105
December 8 2018,Central Washington,Away,Boise State,62
December 8 2018,Boise State,Home,Central Washington,82
December 8 2018,Champion Baptist,Away,Alcorn State,45
December 8 2018,Alcorn State,Home,Champion Baptist,109
December 8 2018,Colgate,Away,Penn State,65
December 8 2018,Penn State,Home,Colgate,76
December 8 2018,Concordia (TX),Away,Texas Southern,70
December 8 2018,Texas Southern,Home,Concordia (TX),107
December 8 2018,DePaul,Away,Northwestern,68
December 8 2018,Northwestern,Home,DePaul,75
December 8 2018,Dubuque,Away,Northern Iowa,67
December 8 2018,Northern Iowa,Home,Dubuque,75
December 8 2018,Eastern Illinois,Away,Western Illinois,74
December 8 2018,Western Illinois,Home,Eastern Illinois,67
December 8 2018,Eastern Washington,Away,North Dakota State,67
December 8 2018,North Dakota State,Home,Eastern Washington,74
December 8 2018,Georgetown,Away,Syracuse,71
December 8 2018,Syracuse,Home,Georgetown,72
December 8 2018,Georgia Southern,Away,Mercer,89
December 8 2018,Mercer,Home,Georgia Southern,74
December 8 2018,Grambling,Away,UCF,45
December 8 2018,UCF,Home,Grambling,70
December 8 2018,Green Bay,Away,Bowling Green State,68
December 8 2018,Bowling Green State,Home,Green Bay,97
December 8 2018,Greensboro,Away,North Carolina A&T,67
December 8 2018,North Carolina A&T,Home,Greensboro,92
December 8 2018,Harris-Stowe,Away,SIU-Edwardsville,87
December 8 2018,SIU-Edwardsville,Home,Harris-Stowe,92
December 8 2018,Harvard,Away,Vermont,65
December 8 2018,Vermont,Home,Harvard,71
December 8 2018,Hawaii-Hilo,Away,Hawaii,75
December 8 2018,Hawaii,Home,Hawaii-Hilo,82
December 8 2018,Houston,Away,Oklahoma State,63
December 8 2018,Oklahoma State,Home,Houston,53
December 8 2018,Houston Baptist,Away,Texas State,80
December 8 2018,Texas State,Home,Houston Baptist,90
December 8 2018,UIC,Away,Colorado,72
December 8 2018,Colorado,Home,UIC,84
December 8 2018,Purdue-Fort Wayne,Away,Miami (OH),79
December 8 2018,Miami (OH),Home,Purdue-Fort Wayne,85
December 8 2018,Jackson State,Away,Pepperdine,66
December 8 2018,Pepperdine,Home,Jackson State,69
December 8 2018,Jacksonville State,Away,Delaware State,81
December 8 2018,Delaware State,Home,Jacksonville State,54
December 8 2018,Johnson & Wales (NC),Away,Gardner-Webb,55
December 8 2018,Gardner-Webb,Home,Johnson & Wales (NC),102
December 8 2018,Lafayette,Away,Quinnipiac,77
December 8 2018,Quinnipiac,Home,Lafayette,88
December 8 2018,Lehigh,Away,Mount St. Mary's,85
December 8 2018,Mount St. Mary's,Home,Lehigh,78
December 8 2018,Long Beach State,Away,Fresno State,71
December 8 2018,Fresno State,Home,Long Beach State,92
December 8 2018,LIU-Brooklyn,Away,St. Peter's,74
December 8 2018,St. Peter's,Home,LIU-Brooklyn,58
December 8 2018,Louisville,Away,Indiana,67
December 8 2018,Indiana,Home,Louisville,68
December 8 2018,Loyola (MD),Away,Binghamton,83
December 8 2018,Binghamton,Home,Loyola (MD),65
December 8 2018,Maine,Away,Dartmouth,52
December 8 2018,Dartmouth,Home,Maine,78
December 8 2018,Marist,Away,Stetson,79
December 8 2018,Stetson,Home,Marist,75
December 8 2018,UMBC,Away,Drexel,91
December 8 2018,Drexel,Home,UMBC,76
December 8 2018,Mid-America Christian,Away,UTSA,74
December 8 2018,UTSA,Home,Mid-America Christian,104
December 8 2018,Middle Georgia State,Away,Jacksonville,57
December 8 2018,Jacksonville,Home,Middle Georgia State,100
December 8 2018,Ole Miss,Away,Illinois State,81
December 8 2018,Illinois State,Home,Ole Miss,74
December 8 2018,UMKC,Away,South Dakota,65
December 8 2018,South Dakota,Home,UMKC,63
December 8 2018,Monmouth,Away,Albany (NY),63
December 8 2018,Albany (NY),Home,Monmouth,82
