1.1060066116437523e-7	-5.530033058219222e-14	-0.0009995000000000002	270.6296501183203
6.252046065076907e-7	-1.2504092130170487e-12	-0.001998	321.95433355946426
1.721628928860682e-6	-7.747330179925363e-12	-0.0029955000000000003	356.41988962643734
3.531631690763034e-6	-2.8253053526707e-11	-0.003992	383.1138945091981
6.165087247988563e-6	-7.706359060387077e-11	-0.004987500000000001	405.20501745286714
9.71808981072932e-6	-1.7492561661201973e-10	-0.005982	424.2078880155185
0.000014276975853499223	-3.497859084807173e-10	-0.006975500000000001	440.9750411632671
0.000019920682387750736	-6.374618366256104e-10	-0.007968	456.03805038259304
0.00002672227394674676	-1.0822520954349653e-9	-0.008959500000000002	469.7526328898116
0.0000347499999565625	-1.737499999276042e-9	-0.00995	482.36951061691946
0.00004406806349512723	-2.666117844708083e-9	-0.0109395	494.07259556299346
0.00005473720136495746	-3.941078505087121e-9	-0.011928	505.00110859687703
0.00006681513480383994	-5.645878904362139e-9	-0.012915500000000002	515.2631830172235
0.0000803569280920115	-7.874978978227562e-9	-0.013902	524.9446077931972
0.00009541527953305116	-1.0734218992753242e-8	-0.0148875	534.1146703874927
0.00011204076149299182	-1.4341217549425121e-8	-0.015872	542.8301947696536
0.00013028202122625097	-1.882575219822207e-8	-0.016855500000000002	551.1383992981443
0.00015018595095162886	-2.4330124267003807e-8	-0.017838000000000003	559.0789733577694
0.00017179783342428708	-3.100950926984967e-8	-0.0188195	566.6856174278129
0.0001951614677042577	-3.9032294061282135e-8	-0.0198	573.9872029086458
0.0002203192787202832	-4.858040174515288e-8	-0.020779500000000003	581.0086610455372
0.000247312413426469	-5.984960521754959e-8	-0.021758	587.7716812561234
0.00027618082575600004	-7.304983011599014e-8	-0.022735500000000002	594.2952432857059
0.0003069633521299844	-8.840544785766935e-8	-0.023712	600.5960502617146
0.00033969777893909386	-1.0615555937405149e-7	-0.0246875	606.6888929264067
0.0003744209031526109	-1.265542700849379e-7	-0.025662	612.5869343827611
0.00041116858700381665	-1.498709566001888e-7	-0.0266355	618.3019366296834
0.0004499758075381193	-1.7639052558990078e-7	-0.027608	623.8444349849599
0.0004908767016806056	-2.0641366522273342e-7	-0.028579500000000004	629.2239150533815
0.0005339046073752603	-2.402570895362209e-7	-0.02955	634.4489514386676
0.0005790921012632876	-2.782537760714438e-7	-0.0305195	639.5273207237823
0.0006264710332985768	-3.2075319707671383e-7	-0.031488	644.4660941616991
0.0006760725586411824	-3.681215445603804e-7	-0.032455500000000005	649.2717054243539
0.0007279271671222418	-4.2074194945104136e-7	-0.033422	653.9500319505776
0.0007820647105341673	-4.790146951039645e-7	-0.0343875	658.5064606578683
0.000838514427966692	-5.433574253750707e-7	-0.035352	662.9459403314553
0.0008973049693812979	-6.142053474681437e-7	-0.0363155	667.2730271784783
0.0009584644175927353	-6.920114297467877e-7	-0.037278	671.4919234519083
0.0010220203088060309	-7.772465946898371e-7	-0.0382395	675.606501682817
0.0010879996518400185	-8.703999071573364e-7	-0.0392	679.6203408878463
0.0011564289461534379	-9.719787581236143e-7	-0.0401595	683.5367594037284
0.0012273341987767516	-1.0825090440243647e-6	-0.041118	687.3588388109447
0.0013007409402416266	-1.2025353418558227e-6	-0.0420755	691.0894452443302
0.001376674239590273	-1.3326210801560552e-6	-0.043031999999999994	694.73124839067
0.0014551587185383324	-1.473348705990974e-6	-0.0439875	698.2867357745969
0.00153621856485755	-1.6253198480608419e-6	-0.044941999999999996	701.7582209752527
0.0016198775450379193	-1.789155476036773e-6	-0.0458955	705.1478646547981
0.0017061590162831988	-1.9654960562308814e-6	-0.046848	708.4576888084698
0.0017950859378886195	-2.1550017036983855e-6	-0.0477995	711.689587882163
0.001886680882045049	-2.3583523308649454e-6	-0.04875	714.8453388331485
0.0019809660441098887	-2.57624779276792e-6	-0.04969950000000001	717.9266102547026
0.0020779632523813623	-2.809408028995869e-6	-0.050648000000000006	720.9349706695282
0.0021776939774096928	-3.0585732024066557e-6	-0.0515955	723.8718945474075
0.0022801793408757684	-3.324503834700727e-6	-0.052542	726.738763304062
0.0023854401240653448	-3.6079809389226354e-6	-0.0534875	729.5368772765647
0.002493496775964525	-3.909806148960645e-6	-0.054432	732.2674630766978
0.0026043694210001575	-4.23080184611112e-6	-0.0553755	734.9316788576507
