1.000000000000000000e+00 3.000000000000000000e+00
1.005033594771978844e+00 3.030303030303030276e+00
1.010033743114181037e+00 3.060606060606060552e+00
1.015000995148366059e+00 3.090909090909090828e+00
1.019935886660307878e+00 3.121212121212121104e+00
1.024838939608516242e+00 3.151515151515151381e+00
1.029710662610201499e+00 3.181818181818181657e+00
1.034551551405711312e+00 3.212121212121211933e+00
1.039362089302579006e+00 3.242424242424242209e+00
1.044142747600267818e+00 3.272727272727272485e+00
1.048893985996615319e+00 3.303030303030303205e+00
1.053616252976929513e+00 3.333333333333333481e+00
1.058309986186627416e+00 3.363636363636363757e+00
1.062975612788252811e+00 3.393939393939394034e+00
1.067613549803660078e+00 3.424242424242424310e+00
1.072224204442109974e+00 3.454545454545454586e+00
1.076807974414972557e+00 3.484848484848484862e+00
1.081365248237692533e+00 3.515151515151515138e+00
1.085896405519646724e+00 3.545454545454545414e+00
1.090401817242467430e+00 3.575757575757575690e+00
1.094881846027391248e+00 3.606060606060605966e+00
1.099336846392152456e+00 3.636363636363636243e+00
1.103767164997913275e+00 3.666666666666666963e+00
1.108173140886695940e+00 3.696969696969697239e+00
1.112555105709757353e+00 3.727272727272727515e+00
1.116913383947322647e+00 3.757575757575757791e+00
1.121248293120070016e+00 3.787878787878788067e+00
1.125560143992740514e+00 3.818181818181818343e+00
1.129849240770230079e+00 3.848484848484848619e+00
1.134115881286487326e+00 3.878787878787878896e+00
1.138360357186550820e+00 3.909090909090909172e+00
1.142582954102009829e+00 3.939393939393939448e+00
1.146783951820188552e+00 3.969696969696969724e+00
1.150963624447313371e+00 4.000000000000000000e+00
1.155122240565931158e+00 4.030303030303030276e+00
1.159260063386812645e+00 4.060606060606060552e+00
1.163377350895582030e+00 4.090909090909090828e+00
1.167474355994288615e+00 4.121212121212121104e+00
1.171551326638132773e+00 4.151515151515151381e+00
1.175608505967545625e+00 4.181818181818181657e+00
1.179646132435813621e+00 4.212121212121211933e+00
1.183664439932426315e+00 4.242424242424242209e+00
1.187663657902325642e+00 4.272727272727272485e+00
1.191644011461213681e+00 4.303030303030302761e+00
1.195605721507083441e+00 4.333333333333333925e+00
1.199549004828114107e+00 4.363636363636363313e+00
1.203474074207083078e+00 4.393939393939394478e+00
1.207381138522419128e+00 4.424242424242423866e+00
1.211270402846038596e+00 4.454545454545455030e+00
1.215142068538078046e+00 4.484848484848484418e+00
1.218996333338648874e+00 4.515151515151515582e+00
1.222833391456723762e+00 4.545454545454544970e+00
1.226653433656264669e+00 4.575757575757576134e+00
1.230456647339693177e+00 4.606060606060606410e+00
1.234243216628806206e+00 4.636363636363636687e+00
1.238013322443224595e+00 4.666666666666666963e+00
1.241767142576477134e+00 4.696969696969697239e+00
1.245504851769788202e+00 4.727272727272727515e+00
1.249226621783673608e+00 4.757575757575757791e+00
1.252932621467404806e+00 4.787878787878788067e+00
1.256623016826429184e+00 4.818181818181818343e+00
1.260297971087815938e+00 4.848484848484848619e+00
1.263957644763795685e+00 4.878787878787878896e+00
1.267602195713461111e+00 4.909090909090909172e+00
1.271231779202698808e+00 4.939393939393939448e+00
1.274846547962400933e+00 4.969696969696969724e+00
1.278446652245031512e+00 5.000000000000000000e+00
1.282032239879590474e+00 5.030303030303030276e+00
1.285603456325039362e+00 5.060606060606060552e+00
1.289160444722234233e+00 5.090909090909090828e+00
1.292703345944420601e+00 5.121212121212121104e+00
1.296232298646335046e+00 5.151515151515151381e+00
1.299747439311964570e+00 5.181818181818181657e+00
1.303248902301001877e+00 5.212121212121212821e+00
1.306736819894043222e+00 5.242424242424242209e+00
1.310211322336571893e+00 5.272727272727273373e+00
1.313672537881760860e+00 5.303030303030302761e+00
1.317120592832139447e+00 5.333333333333333925e+00
1.320555611580153554e+00 5.363636363636363313e+00
1.323977716647662284e+00 5.393939393939394478e+00
1.327387028724397844e+00 5.424242424242423866e+00
1.330783666705427359e+00 5.454545454545455030e+00
1.334167747727642350e+00 5.484848484848484418e+00
1.337539387205313179e+00 5.515151515151515582e+00
1.340898698864726679e+00 5.545454545454544970e+00
1.344245794777951364e+00 5.575757575757576134e+00
1.347580785395738889e+00 5.606060606060605522e+00
1.350903779579603947e+00 5.636363636363636687e+00
1.354214884633094584e+00 5.666666666666666963e+00
1.357514206332289586e+00 5.696969696969697239e+00
1.360801848955535132e+00 5.727272727272727515e+00
1.364077915312452483e+00 5.757575757575757791e+00
1.367342506772230237e+00 5.787878787878788067e+00
1.370595723291232026e+00 5.818181818181818343e+00
1.373837663439927415e+00 5.848484848484848619e+00
1.377068424429179316e+00 5.878787878787878896e+00
1.380288102135896366e+00 5.909090909090909172e+00
1.383496791128073555e+00 5.939393939393939448e+00
1.386694584689236232e+00 5.969696969696969724e+00
1.389881574842309675e+00 6.000000000000000000e+00
